-1.0, 100, 1
0.955053985118866, 100, 1
0.9578901529312134, 99, 2
0.9630326628684998, 98, 2
0.9644389748573303, 97, 2
0.9684256315231323, 96, 2
0.9694197177886963, 95, 2
0.9704740047454834, 94, 2
0.9733160734176636, 93, 2
0.9741008877754211, 92, 2
0.9746687412261963, 91, 2
0.9755282402038574, 90, 2
0.9758224487304688, 89, 2
0.9768414497375488, 88, 2
0.9785541892051697, 87, 2
0.9788116216659546, 86, 3
0.9788691997528076, 85, 3
0.9789283275604248, 84, 3
0.9792467355728149, 83, 3
0.9798765182495117, 82, 3
0.9804252982139587, 81, 3
0.9805459380149841, 80, 3
0.9807687401771545, 79, 3
0.9810087084770203, 78, 3
0.981235146522522, 77, 3
0.9812959432601929, 76, 3
0.9826361536979675, 75, 3
0.9839339852333069, 74, 3
0.9841213226318359, 73, 3
0.9842171669006348, 72, 3
0.9847322702407837, 71, 3
0.9862752556800842, 70, 3
0.986499547958374, 69, 3
0.9867753982543945, 68, 3
0.956345796585083, 100, 1
0.9564236998558044, 99, 2
0.9621416926383972, 98, 2
0.9637650847434998, 97, 2
0.9693562984466553, 96, 2
0.9705269932746887, 95, 2
0.9725468754768372, 94, 2
0.9728569984436035, 93, 2
0.9730973243713379, 92, 2
0.9738230109214783, 91, 2
0.9741359949111938, 90, 2
0.9743492603302002, 89, 2
0.9754225015640259, 88, 2
0.9761376976966858, 87, 2
0.9781653881072998, 86, 2
0.9794389605522156, 85, 2
0.9796685576438904, 84, 2
0.9801045656204224, 83, 2
0.980898380279541, 82, 2
0.9819938540458679, 81, 2
0.9824254512786865, 80, 2
0.9825536012649536, 79, 2
0.9832764267921448, 78, 2
0.9845978617668152, 77, 2
0.9848354458808899, 76, 2
0.9868117570877075, 75, 2
0.9868835806846619, 74, 2
0.9876986742019653, 73, 2
0.9881494641304016, 72, 3
0.9883458614349365, 71, 3
0.988605797290802, 70, 3
0.9887961745262146, 69, 3
0.9889732003211975, 68, 3
0.9891168475151062, 67, 3
0.9892737865447998, 66, 3
0.9892905354499817, 65, 3
0.9899054169654846, 64, 3
0.9899539947509766, 63, 3
0.9902627468109131, 62, 3
0.9904982447624207, 61, 3
0.9913216829299927, 60, 3
0.9913660287857056, 59, 3
0.9914729595184326, 58, 3
0.9915260076522827, 57, 3
0.992131233215332, 56, 3
0.9928590655326843, 55, 3
0.9931285381317139, 54, 3
0.9932771921157837, 53, 3
0.9937413334846497, 52, 3
0.9939721822738647, 51, 3
0.9940894842147827, 50, 4
0.994477391242981, 49, 4
0.9948920011520386, 48, 4
0.9949087500572205, 47, 4
0.9951722621917725, 46, 4
0.9457823634147644, 100, 1
0.9573749899864197, 99, 2
0.9596303701400757, 98, 2
0.9622002243995667, 97, 2
0.9627260565757751, 96, 2
0.9682438969612122, 95, 2
0.9693885445594788, 94, 2
0.9713752865791321, 93, 2
0.9729769825935364, 92, 2
0.9738708734512329, 91, 2
0.9739362001419067, 90, 2
0.975155234336853, 89, 2
0.9753187298774719, 88, 3
0.975390613079071, 87, 3
0.9758511185646057, 86, 3
0.9768196940422058, 85, 3
0.978561282157898, 84, 3
0.978618323802948, 83, 3
0.9789006114006042, 82, 3
0.9799792170524597, 81, 3
0.9800776243209839, 80, 3
0.9801661968231201, 79, 3
0.9803609251976013, 78, 3
0.9810047745704651, 77, 3
0.9810623526573181, 76, 3
0.9830158948898315, 75, 3
0.9830505847930908, 74, 3
0.9831990599632263, 73, 3
0.9832104444503784, 72, 3
0.984401285648346, 71, 3
0.9844287633895874, 70, 3
0.9847875833511353, 69, 3
0.9856497049331665, 68, 3
0.9857683777809143, 67, 3
0.9859030842781067, 66, 3
0.9873602390289307, 65, 3
0.9881523847579956, 64, 3
0.9887951016426086, 63, 3
0.9890334606170654, 62, 3
0.9893247485160828, 61, 3
0.990010678768158, 60, 3
0.99005126953125, 59, 3
0.9901964664459229, 58, 3
0.9911037087440491, 57, 3
0.9911946058273315, 56, 3
0.9917852282524109, 55, 3
0.9925901889801025, 54, 3
0.9925934076309204, 53, 3
0.9926483035087585, 52, 4
0.9929085373878479, 51, 4
0.992946207523346, 50, 4
0.9931808114051819, 49, 4
0.9935256838798523, 48, 4
0.9941262006759644, 47, 4
0.9941402673721313, 46, 4
0.9941827058792114, 45, 5
0.9943991303443909, 44, 5
0.9950817227363586, 43, 5
0.9533517956733704, 100, 1
0.9569507837295532, 99, 2
0.9617716670036316, 98, 2
0.9646245837211609, 97, 2
0.9666483998298645, 96, 2
0.9688904881477356, 95, 2
0.9691358208656311, 94, 2
0.9696082472801208, 93, 2
0.9723812341690063, 92, 2
0.973659336566925, 91, 2
0.9739909172058105, 90, 2
0.9754766821861267, 89, 2
0.9766486287117004, 88, 2
0.9777715802192688, 87, 2
0.9777810573577881, 86, 2
0.9782689213752747, 85, 2
0.9785059094429016, 84, 2
0.978628396987915, 83, 3
0.9803673624992371, 82, 3
0.9807783961296082, 81, 3
0.9810879826545715, 80, 3
0.9824882745742798, 79, 3
0.9830009341239929, 78, 3
0.9839436411857605, 77, 3
0.9840958714485168, 76, 3
0.9841293692588806, 75, 3
0.9842470288276672, 74, 3
0.9843438863754272, 73, 3
0.9845428466796875, 72, 3
0.9845916032791138, 71, 3
0.9857533574104309, 70, 3
0.9858362078666687, 69, 3
0.9859223365783691, 68, 3
0.9860760569572449, 67, 3
0.9867613315582275, 66, 3
0.9869188070297241, 65, 3
0.9876061677932739, 64, 3
0.9877022504806519, 63, 3
0.9878295660018921, 62, 3
0.9882758259773254, 61, 3
0.9883415102958679, 60, 3
0.9888408780097961, 59, 3
0.9894689321517944, 58, 3
0.9899725317955017, 57, 3
0.9906252026557922, 56, 3
0.9907631278038025, 55, 3
0.9912973642349243, 54, 3
0.9928845763206482, 53, 3
0.9929210543632507, 52, 3
0.9932134747505188, 51, 4
0.9935489892959595, 50, 4
0.9938860535621643, 49, 4
0.9939058423042297, 48, 4
0.994188666343689, 47, 4
0.9943094253540039, 46, 4
0.9945581555366516, 45, 4
0.9952681660652161, 44, 4
0.9463618397712708, 100, 1
0.9555566310882568, 99, 2
0.9563989043235779, 98, 2
0.9595948457717896, 97, 2
0.9602329730987549, 96, 2
0.9619266986846924, 95, 2
0.965942919254303, 94, 2
0.9671031832695007, 93, 2
0.969552755355835, 92, 2
0.9699620604515076, 91, 2
0.9730655550956726, 90, 2
0.9743453860282898, 89, 2
0.9757584929466248, 88, 2
0.9759640693664551, 87, 2
0.9768915176391602, 86, 2
0.9770873188972473, 85, 2
0.9778586030006409, 84, 2
